Academic Year,State,Area,Region,School,Grade Level,Student Number,Class Year,Class Cohort,Test Date,Grade Level Taken,English,Mathematics,Reading,Science,Composite,Writing,STEM,ELA,Exam Number,Highest Composite,Highest English,Highest Mathematics,Highest Reading,Highest Science,Growth Previous Exam,Number Exams Taken,Tier,Meets 21
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108034588,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095596,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108098941,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108184812,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108164690,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095660,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108184808,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108149749,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108137400,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095579,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095654,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095692,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108100007,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108138218,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108143096,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108155146,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095633,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108036850,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108241272,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095691,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108100436,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108058937,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108126926,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108184799,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108029127,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108034680,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095662,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095738,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108202013,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095657,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108113750,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108137387,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095739,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095668,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108154245,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108184801,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108102744,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095635,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108100021,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108112095,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108100081,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108102536,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108109689,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095619,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095586,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108160467,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108184800,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108245008,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108104069,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108035493,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108029210,2026,Sophomores,4/1/2023,9,11,13,14,14,13,,14,,1,13,11,13,14,14,,1,4,0
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108235138,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108202012,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108058953,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108184803,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095715,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108025113,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108095539,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Owassa,10,108184809,2026,Sophomores,,,,,,,,,,,0,,,,,,,0,,
2023-2024,TX,Rio Grande Valley,Mid Valley,Pharr,12,108120064,2024,Seniors,12/1/2021,10,11,15,8,17,13,3,16,7,1,13,11,15,13,17,,4,4,0
2023-2024,TX,Rio Grande Valley,Mid Valley,Pharr,12,108120064,2024,Seniors,10/1/2022,11,8,14,11,10,11,,12,,2,13,11,15,13,17,-2,4,4,0
2023-2024,TX,Rio Grande Valley,Mid Valley,Pharr,12,108120064,2024,Seniors,4/1/2023,11,10,14,13,16,13,5,15,12,3,13,11,15,13,17,2,4,4,0
2023-2024,TX,Rio Grande Valley,Mid Valley,Pharr,12,108120064,2024,Seniors,10/1/2023,12,8,7,10,13,10,3,10,7,4,13,11,15,13,17,-3,4,4,0
2023-2024,TX,Rio Grande Valley,Mid Valley,Pharr,12,108062856,2024,Seniors,12/1/2021,10,11,14,12,16,13,2,15,8,1,14,16,16,13,16,,4,4,0
2023-2024,TX,Rio Grande Valley,Mid Valley,Pharr,12,108062856,2024,Seniors,10/1/2022,11,11,15,11,13,13,4,14,10,2,14,16,16,13,16,0,4,4,0
2023-2024,TX,Rio Grande Valley,Mid Valley,Pharr,12,108062856,2024,Seniors,4/1/2023,11,16,14,13,12,14,5,13,13,3,14,16,16,13,16,1,4,4,0
